tconst	averageRating	numVotes
tt0771006	7.1	8
tt0771434	8.2	56
tt0771621	8.6	9
tt0771754	7.4	40
tt0771786	8.0	5
tt0772479	7.7	1246
tt0773638	6.4	9
tt0773770	8.0	8
tt0774087	7.7	6
tt0774548	8.5	13
tt0774758	4.7	12
tt0775342	6.7	7
tt0775483	5.7	44
tt0776320	7.2	49
tt0776511	7.5	254
tt0776520	8.5	483
tt0776527	7.6	292
tt0777211	7.0	21
tt0778239	8.6	31
tt0778721	6.3	19
tt0779259	8.6	5
tt0781449	5.3	109
tt0781900	8.1	14
tt0782418	8.2	475
tt0782465	7.4	10
tt0782469	7.4	14
tt0782541	8.9	54
tt0782612	7.3	44
tt0783610	7.3	18
tt0783852	8.7	9
tt0783926	6.4	45
tt0784850	5.0	203
tt0785610	8.2	29
tt0785651	7.3	24
tt0785992	7.1	8
tt0786136	8.1	18
tt0786247	8.0	93
tt0786451	7.3	12
tt0786516	8.1	90
tt0786718	8.7	6
tt0788012	7.6	16
tt0788090	8.0	14
tt0788891	6.7	7
tt0789009	8.4	83
tt0789353	7.8	11
tt0789383	7.3	19
tt0789749	8.0	44
tt0789968	8.3	27
tt0790175	8.0	9
tt0790211	8.2	85
tt0790686	6.2	94752
tt0790779	6.7	170
tt0790839	8.6	11
tt0791062	8.4	58
tt0791075	7.5	6
tt0791296	3.5	42
tt0791845	8.1	7
tt0792235	6.7	6
tt0792250	7.1	24
tt0792373	8.2	9
tt0792521	6.0	5
tt0792725	8.0	33
tt0792726	6.7	7
tt0793493	4.3	10
tt0794292	5.7	9
tt0795154	8.8	16
tt0795316	7.2	5
tt0795350	8.3	10
tt0796087	8.2	80
tt0796816	7.4	34
tt0797460	7.7	10
tt0797886	6.0	35
tt0798198	7.1	8
tt0798340	7.7	9
tt0798796	8.1	1382
tt0799857	4.7	82
tt0799873	8.0	35
tt0800059	8.5	6
tt0800577	8.7	10
tt0800870	7.7	410
tt0801617	3.3	12
tt0801825	7.9	20
tt0802479	6.7	6
tt0802916	7.7	9
tt0803442	7.4	96
tt0803581	8.2	8
tt0803648	9.1	8
tt0803676	6.3	18
tt0803902	2.6	25
tt0803917	5.3	12
tt0803977	9.2	6
tt0804022	7.8	67
tt0805284	6.9	9
tt0805288	6.9	16
tt0805371	6.1	7
tt0806017	7.3	55
tt0806554	7.4	5
tt0807669	7.1	16
tt0807685	8.3	311
tt0808027	9.8	8
tt0808085	6.5	144
tt0808232	6.1	2443
tt0808546	6.2	12
tt0808972	6.0	6
tt0809063	6.0	7
tt0809505	3.9	10
tt0809625	3.6	5
tt0809816	7.9	909
tt0810336	7.2	5
tt0810468	7.2	12
tt0811301	8.1	234
tt0811811	6.5	156
tt0812327	8.7	14
tt0812410	5.1	14
tt0812430	9.2	6
tt0812532	8.0	43
tt0812738	7.7	6
tt0813362	7.7	6
tt0813762	6.1	14
tt0814047	7.7	52
tt0814159	7.0	7
tt0814216	6.8	10
tt0814221	7.8	51
tt0814999	1.8	19
tt0815237	8.5	45
tt0815389	7.6	15
tt0815994	7.6	47
tt0816364	7.3	9
tt0816663	3.7	89
tt0816671	7.2	3069
tt0817160	6.9	13
tt0817309	7.2	9
tt0817522	9.0	6
tt0817942	8.8	405
tt0818012	6.9	51
tt0818686	8.0	7
tt0818784	7.0	5
tt0818908	4.0	12
tt0819017	6.7	15
tt0819026	6.2	22
tt0819149	7.4	39
tt0819733	8.0	11
tt0819749	7.7	66
tt0819750	3.5	26
tt0819886	7.1	18
tt0819929	6.4	12
tt0820907	7.5	8
tt0821040	8.2	6
tt0821812	4.8	11
tt0822032	2.7	19
tt0822659	7.4	7
tt0822899	7.3	18
tt0823165	7.3	7
tt0823460	5.7	28
tt0823511	5.6	48
tt0823572	9.3	6
tt0824332	7.4	62
tt0824366	5.1	42
tt0824572	8.7	15
tt0825611	6.0	5
tt0825684	6.2	8
tt0825956	9.3	6
tt0826085	7.0	5
tt0826285	8.3	82
tt0826547	6.7	1026
tt0826593	3.4	633
tt0827428	7.2	15
tt0827496	8.0	5
tt0828602	5.7	91
tt0828684	8.6	7
tt0829112	9.3	45
tt0829317	5.7	384
tt0829572	7.7	6
tt0829755	7.1	17
tt0831405	7.7	11
tt0831491	8.0	5
tt0831892	8.0	20
tt0831998	6.7	26
tt0832131	7.1	24
tt0832223	7.7	7
tt0832417	6.4	339
tt0833098	6.4	2121
tt0833153	7.2	20
tt0833368	8.4	99
tt0833679	6.8	99
tt0834242	6.5	15
tt0834427	6.6	7
tt0834707	7.0	5
tt0834713	4.4	5
tt0834873	7.6	5
tt0834996	7.3	6
tt0835384	3.8	452
tt0835469	6.2	17
tt0836239	7.7	19
tt0836601	6.4	47
tt0836655	8.1	9
tt0837342	8.2	86
tt0837383	6.1	11
tt0837431	7.5	131
tt0837985	7.9	8
tt0838192	6.7	1047
tt0838201	6.8	9
tt0838236	2.8	42
tt0838350	7.0	28
tt0838715	7.3	219
tt0838732	7.1	125
tt0839047	8.0	33
tt0839676	8.1	168
tt0839694	6.8	10
tt0839776	7.5	17
tt0839822	7.4	44
tt0839832	7.1	7
tt0840026	4.7	58
tt0840259	6.3	12
tt0841312	7.2	10
tt0841981	8.0	14
tt0842368	7.1	23
tt0842913	8.8	13
tt0842966	7.2	6
tt0843187	7.0	5
tt0843860	6.7	9
tt0843863	7.1	18
tt0844075	7.8	11
tt0844157	8.9	7
tt0844346	7.8	13
tt0844439	3.8	29
tt0844489	6.2	455
tt0845030	6.0	5
tt0845955	3.1	2736
tt0846401	8.3	75
tt0846556	7.2	10
tt0846828	8.2	6
tt0847001	7.4	16
tt0847077	6.8	5
tt0847896	8.0	11
tt0848145	4.9	8
tt0848243	8.2	111
tt0848612	5.6	22
tt0848639	6.7	11
tt0849161	7.1	10
tt0849875	8.1	152
tt0849954	6.7	101
tt0850015	7.7	89
tt0850256	4.8	5
tt0850264	7.3	11
tt0850637	8.3	10
tt0850711	8.2	12
tt0851255	1.9	13
tt0851491	5.4	9
tt0852523	6.8	25
tt0852583	7.3	6
tt0853169	8.1	108
tt0853828	6.5	20
tt0853981	7.8	29
tt0854655	7.9	8
tt0854678	7.5	13179
tt0855384	7.2	28
tt0856202	6.0	6
tt0856383	8.9	91
tt0856482	9.2	12
tt0856553	7.1	7
tt0858146	8.3	6
tt0858566	6.4	7
tt0858629	7.2	8
tt0859531	8.2	207
tt0859761	6.4	11
tt0860468	6.1	36
tt0860566	4.5	13
tt0860917	8.7	384
tt0860931	5.6	17
tt0861032	7.7	22
tt0861063	7.2	22
tt0861546	6.0	14
tt0861748	6.3	153
tt0861786	6.5	11
tt0861792	7.1	10
tt0861968	7.7	20
tt0861990	7.3	17
tt0861999	7.4	21
tt0862770	6.4	77
tt0863000	8.2	35
tt0863016	7.3	56
tt0863023	7.3	17
tt0863287	2.0	5
tt0863640	8.2	2275
tt0864256	8.1	56
tt0864311	6.9	515
tt0865400	7.0	21
tt0865628	7.1	13
tt0865811	7.7	18
tt0866636	5.8	18
tt0867528	4.8	5
tt0867901	6.9	11
tt0867972	7.4	11
tt0867983	7.4	10
tt0868404	8.1	38
tt0868772	6.7	7
tt0869614	6.8	11
tt0869914	8.0	10
tt0870170	6.6	20
tt0870272	7.9	106
tt0872029	6.4	113
tt0872065	4.7	52
tt0872236	6.7	216
tt0872304	8.1	155
tt0872781	7.2	6
tt0873021	8.5	1556
tt0873053	8.3	608
tt0873090	7.2	6
tt0873197	7.0	26
tt0873954	7.9	8
tt0874212	5.5	11
tt0874695	5.7	6
tt0874998	8.1	28
tt0875091	6.9	47
tt0875583	7.5	6
tt0875649	8.0	6
tt0876270	4.6	46
tt0876296	7.5	362
tt0876630	8.2	5
tt0876806	7.6	127
tt0876882	8.2	5
tt0877745	7.9	8
tt0877758	7.2	29
tt0877761	7.1	31
tt0878109	5.6	7
tt0879937	4.0	50
tt0880021	6.8	282
tt0880445	6.6	166
tt0880468	7.6	10
tt0881894	6.4	952
tt0881952	8.6	7
tt0882317	7.0	168
tt0882335	6.3	11
tt0882338	6.8	13
tt0882651	7.9	645
tt0882682	8.2	5
tt0883301	9.1	58
tt0883411	6.6	12
tt0884730	8.9	15
tt0885285	6.7	37
tt0886228	7.5	65
tt0886603	8.3	112
tt0886693	5.5	11
tt0886696	8.9	16
tt0887085	6.3	9
tt0887124	7.6	8
tt0887222	7.5	1188
tt0887905	5.5	11
tt0887984	7.6	120
tt0888052	6.4	5
tt0888077	6.8	41
tt0888138	7.0	11
tt0888281	8.0	439
tt0888331	6.6	5
tt0888535	7.7	14
tt0888626	8.1	7
tt0889139	5.3	1172
tt0889213	9.0	10
tt0890648	8.7	1861
tt0891088	9.0	10
tt0891775	6.2	6
tt0891890	7.0	141
tt0892035	6.4	31
tt0892099	6.4	75
tt0892852	6.2	5
tt0896567	8.1	54
tt0896815	4.8	425
tt0896830	7.0	21
tt0897403	3.7	390
tt0897434	6.6	47
tt0898137	4.2	6
tt0898242	6.9	18
tt0898332	7.4	9356
tt0899137	7.1	175
tt0899844	7.5	22
tt0899862	6.8	10
tt0899905	8.2	217
tt0900570	8.8	5
tt0900832	8.1	7
tt0900838	8.0	27
tt0901223	8.1	13
tt0902213	7.3	18
tt0902259	7.8	99
tt0902271	7.3	49
tt0902349	7.2	42
tt0904510	8.1	7
tt0904693	4.3	9
tt0905372	6.2	107373
tt0905539	6.0	88
tt0906235	8.8	33
tt0906389	8.5	6
tt0906595	2.6	5
tt0906783	6.6	298
tt0906927	6.5	10
tt0907241	6.5	24
tt0907922	6.1	11
tt0908403	7.8	9
tt0908405	6.3	7
tt0908595	7.2	16
tt0908642	8.1	15
tt0908668	7.9	15
tt0910432	7.4	72
tt0911224	7.4	7
tt0911339	6.8	5
tt0911825	9.3	6
tt0911926	6.7	7
tt0912195	7.3	107
tt0913075	7.7	65
tt0913955	7.6	123
tt0914803	8.4	1603
tt0915363	7.3	9
tt0915983	8.9	17
tt0917828	6.8	9
tt0918478	6.1	16
tt0918862	7.4	7
tt0919997	6.9	9
tt0920137	7.4	5
tt0920540	6.4	7
tt0920873	5.2	26
tt0921044	7.9	32
tt0922626	6.2	87
tt0922763	8.7	47
tt0923273	7.9	7
tt0923854	6.6	20
tt0924362	8.0	12
tt0924379	8.2	23
tt0924466	7.7	25
tt0924555	7.0	72
tt0924651	8.3	7865
tt0925384	9.1	11
tt0925679	8.4	69
tt0926234	6.3	6
tt0926452	6.7	21
tt0926993	8.2	67
tt0927383	8.2	5
tt0927609	5.4	5
tt0929398	8.1	21
tt0929603	5.6	9
tt0929776	7.7	30
tt0930725	9.3	6
tt0930760	7.5	223
tt0930868	4.9	215
tt0932081	8.3	6
tt0932522	5.9	20
tt0934911	8.0	22
tt0934974	7.2	20
tt0935212	8.6	5
tt0935224	8.8	8
tt0935582	7.0	13
tt0935726	7.0	102
tt0937349	7.0	11
tt0938474	7.3	6
tt0939404	8.8	28
tt0939588	5.7	71
tt0939724	5.4	7
tt0939805	7.6	30
tt0940252	8.3	65
tt0940441	8.9	2996
tt0940771	8.7	11
tt0941153	7.1	9
tt0941571	6.8	6
tt0941976	7.9	17
tt0942640	8.2	40
tt0943147	9.4	5
tt0943241	6.4	21
tt0943553	7.6	5
tt0943825	7.3	6
tt0943839	7.2	5
tt0944420	7.3	9
tt0944771	7.5	6
tt0945075	7.5	910
tt0945119	7.4	8
tt0946236	8.0	6
tt0946640	8.3	661
tt0946730	6.2	10
tt0946769	5.8	14
tt0946780	7.4	5
tt0946829	7.9	22
tt0949099	6.9	31
tt0950496	6.1	7
tt0950498	8.7	29
tt0950716	6.6	20
tt0950991	9.6	7
tt0950996	8.4	34
tt0952598	6.7	9
tt0953823	7.1	8
tt0953896	7.5	21
tt0953897	8.6	7
tt0954300	6.7	6
tt0954378	8.6	15
tt0954619	6.4	14
tt0954996	7.2	10
tt0955130	7.2	11
tt0955620	7.5	12
tt0955879	6.3	7
tt0955985	4.4	5
tt0955990	5.8	6
tt0956410	6.0	6
tt0956490	8.6	15
tt0957714	9.5	6
tt0958170	6.0	6
tt0958221	4.8	12
tt0958523	7.9	181
tt0958990	8.0	14
tt0959314	6.0	527
tt0959382	8.7	43
tt0960412	9.0	9
tt0961573	8.0	178
tt0961575	7.7	145
tt0961738	6.3	374
tt0961747	7.0	8
tt0962572	6.6	129
tt0963220	4.8	6
tt0963380	5.4	14
tt0963592	8.1	46
tt0963992	6.5	20
tt0964201	6.4	5
tt0964330	7.1	23
tt0964335	6.4	21
tt0966459	7.2	5
tt0968013	6.8	5
tt0968384	6.1	7
tt0968530	5.5	11
tt0968566	7.4	8
tt0969349	4.6	5
tt0969822	5.7	57
tt0970183	9.0	9
tt0970406	8.4	19
tt0970600	8.0	7
tt0972562	7.8	8
tt0972785	5.4	10339
tt0973019	8.4	16
tt0973796	4.5	99
tt0975822	8.4	7
tt0976242	9.3	23
tt0976666	8.7	7
tt0977437	8.3	29
tt0978072	7.5	13
tt0978204	6.9	66
tt0979014	8.7	7
tt0979056	7.5	6
tt0979202	8.2	5
tt0980137	7.1	16
tt0981027	8.2	41
tt0981433	7.9	18
tt0981496	7.8	108
tt0982271	6.4	7
tt0982405	8.0	105
tt0983155	6.3	6
tt0984941	7.2	14
tt0985292	3.2	5
tt0985431	8.2	49
tt0986237	7.0	35
tt0986346	6.8	51
tt0987784	8.2	19
tt0988238	7.9	644
tt0988662	4.6	47
tt0989160	6.6	36
tt0989183	1.5	13
tt0989539	7.7	7
tt0990665	8.0	14
tt0991273	6.4	249
tt0991564	7.2	17
tt0991665	7.9	10
tt0992430	8.2	144
tt0993981	7.0	13
tt0994638	6.4	5
tt0994667	7.0	33
tt0994671	7.4	37
tt0995712	6.8	219
tt0995794	8.6	17
tt0996428	5.8	5
tt0996433	5.8	6
tt0996837	8.7	71
tt0997098	5.7	6
tt0997179	6.5	18
tt0999503	7.7	10
tt1001943	8.0	129
tt1003134	6.6	7
tt1003518	4.1	16
tt1003744	6.5	8
tt1005564	7.8	88
tt1006010	8.2	5
tt1006907	3.9	251
tt1007360	8.8	6
tt1008046	6.8	32
tt1008209	6.2	19
tt1008280	8.8	62
tt1008717	7.8	12
tt1008725	7.5	69
tt1011501	8.1	19
tt1013712	8.8	5
tt1014796	4.1	384
tt1014805	7.8	38
tt1017184	7.7	83
tt1018582	8.9	64
tt1018822	6.6	8
tt1018900	6.1	10
tt1019686	7.8	18
tt1020614	8.2	69
tt1020651	7.2	6
tt1021126	2.3	6
tt1022417	7.7	9
tt1022462	8.6	5
tt1022528	7.3	29
tt1023237	5.5	8
tt1023626	7.0	28
tt1023756	6.5	23
tt1024102	8.0	8
tt1024964	7.9	1048
tt1025531	8.3	22
tt1027311	8.8	5
tt1027836	7.6	22
tt1028228	7.5	24
tt1029430	7.3	21
tt1031274	7.2	69
tt1031390	8.4	151
tt1031717	4.5	11
tt1031754	8.1	36
tt1032086	7.3	11
tt1032240	7.6	13
tt1033405	7.0	5
tt1033468	4.4	232
tt1033470	6.4	5
tt1033590	8.4	65
tt1033653	5.5	8
tt1033751	3.0	6
tt1034080	7.6	100
tt1034388	6.4	242
tt1034426	7.4	17
tt1034827	8.3	494
tt1034871	7.8	8
tt1036216	6.8	6
tt1036227	6.3	28
tt1037592	3.6	8
tt1038904	7.5	120
tt1039246	8.7	26
tt1039270	7.2	38
tt1039600	8.2	10
tt1039700	5.4	29
tt1042899	8.1	7
tt1043336	7.3	82
tt1043775	7.5	17
tt1043913	3.8	13
tt1044555	5.7	18
tt1045247	7.2	69
tt1045636	8.4	12
tt1046171	4.9	2069
tt1046904	4.9	731
tt1047479	6.9	35
tt1047665	7.2	9
tt1049224	7.8	5
tt1051489	7.7	38
tt1051585	6.1	20
tt1051945	7.8	106
tt1051983	8.1	24
tt1054010	5.1	9
tt1054024	6.6	142
tt1054518	7.6	7
tt1054841	7.8	1297
tt1055311	7.9	16
tt1057598	5.4	53
tt1057646	5.1	7
tt1058546	8.2	24
tt1058625	8.0	24
tt1058687	7.9	38
tt1058788	6.8	21
tt1059786	6.6	163054
tt1060240	6.5	21
tt1060251	7.3	7
tt1061153	5.3	9
tt1061503	7.5	15
tt1061514	7.6	5
tt1062156	6.9	9
tt1062212	6.0	5
tt1062242	6.4	46
tt1062902	4.4	69
tt1063686	5.4	60
tt1064746	7.4	7
tt1065106	4.7	3318
tt1065124	6.3	432
tt1065759	5.0	6
tt1066046	7.8	12
tt1067929	5.1	75
tt1068337	7.9	10
tt1068454	7.4	11
tt1068974	8.5	6
tt1070046	6.2	5
tt1070175	5.6	5
tt1070574	7.8	48
tt1070688	7.3	12
tt1072572	9.0	8
tt1072694	4.7	36
tt1072886	2.5	11
tt1073212	9.1	13
tt1075488	4.1	8
tt1075636	7.0	63
tt1075766	7.2	41
tt1076775	9.0	22
tt1076790	4.5	17
tt1077036	7.7	342
tt1077270	7.6	14
tt1077364	8.2	10
tt1079184	6.3	17
tt1079442	5.0	15
tt1079981	7.4	14
tt1080015	7.9	24
tt1082059	8.6	8
tt1082815	5.1	52
tt1082851	8.0	186
tt1083392	8.5	37
tt1084320	7.0	28
tt1084966	8.2	24
tt1085469	5.8	76
tt1085597	7.8	215
tt1085677	8.4	7
tt1086292	3.6	24
tt1087798	7.4	1164
tt1087872	6.4	166
tt1087900	7.8	365
tt1091641	7.6	16
tt1091786	5.4	9
tt1092511	7.9	8
tt1093183	8.0	5
tt1093732	7.1	7
tt1093747	7.7	94
tt1094020	8.6	8
tt1094137	9.2	6
tt1094597	5.8	43
tt1095307	3.8	6
tt1095453	7.7	121
tt1095726	8.0	8
tt1099963	7.3	16
tt1101150	6.4	266
tt1102155	8.0	22
tt1102422	7.6	7
tt1102521	7.6	526
tt1102938	8.0	9
tt1103943	8.5	10
tt1104009	7.8	6
tt1104104	7.4	143
tt1104702	9.3	14
tt1105741	4.8	197
tt1106125	7.9	8
tt1106835	7.6	5
tt1107882	7.6	68
tt1108541	8.2	11
tt1108773	7.2	5
tt1109124	9.0	5
tt1109616	4.9	322
tt1110037	3.5	182
tt1110339	5.0	23
tt1110401	5.9	8
tt1110627	6.1	85
tt1111231	6.8	81
tt1112647	6.1	17
tt1113524	6.8	12
tt1113601	8.6	11
tt1114329	7.9	10
tt1115021	8.3	16
tt1115245	8.2	1313
tt1115441	5.8	5
tt1116042	6.5	19
tt1116818	7.6	17
tt1116867	6.7	6
tt1118251	8.0	5
tt1119919	7.2	5
tt1120718	5.3	6
tt1121955	6.2	17
tt1122587	6.1	9
tt1122594	6.1	10
tt1122766	8.6	67
tt1122853	6.4	8
tt1124067	7.7	257
tt1124357	7.2	6
tt1125193	8.0	16
tt1125194	8.3	1010
tt1125856	5.9	120
tt1127220	4.0	77
tt1127829	4.6	5
tt1128789	3.7	6
tt1129439	8.2	104
tt1130019	5.0	7
tt1130466	7.3	33
tt1131263	8.0	8
tt1131823	3.7	70
tt1132130	1.7	6874
tt1132178	6.5	35
tt1137727	6.9	15
tt1139195	7.7	21
tt1139597	4.2	5
tt1140779	6.2	5
tt1141066	8.4	5
tt1141117	8.1	8
tt1143232	8.2	186
tt1143395	6.2	5
tt1146341	6.9	11
tt1146606	7.2	13
tt1146607	7.2	12
tt1147526	6.5	109
tt1149166	7.8	53
tt1149361	7.2	26925
tt1150980	7.3	38
tt1151311	8.7	6
tt1152802	3.3	214
tt1153107	7.3	12
tt1153726	5.4	5
tt1154153	6.7	10
tt1155579	3.7	10
tt1156067	5.5	512
tt1156395	6.8	1830
tt1156415	7.8	77
tt1157013	6.8	39
tt1157072	6.8	5
tt1157555	7.1	104
tt1158637	6.0	5
tt1158889	6.5	598
tt1160431	1.8	8
tt1160790	7.2	139
tt1161547	7.2	6
tt1162111	7.2	6
tt1162810	1.6	8
tt1162929	7.0	6
tt1163916	7.3	75
tt1164688	5.8	5
tt1164730	4.7	6
tt1164867	5.8	5
tt1166268	7.0	21
tt1166714	6.0	7
tt1166900	8.6	7
tt1167302	7.4	72
tt1168003	8.0	133
tt1168294	6.4	330
tt1168307	7.2	311
tt1168324	7.1	315
tt1168888	2.3	7
tt1168954	8.0	42
tt1169152	7.8	10
tt1169462	3.6	7
tt1169549	6.8	6
tt1169919	9.0	651
tt1170381	6.0	16
tt1170923	8.5	13
tt1171146	6.8	12
tt1171541	8.9	8
tt1171745	7.4	8
tt1172476	8.9	7
tt1172520	7.6	53
tt1172533	6.6	7
tt1172792	5.8	10
tt1173322	7.1	7
tt1173950	7.0	25
tt1176254	5.9	16
tt1176420	7.1	10
tt1176549	7.5	6
tt1176637	3.5	12
tt1176960	5.2	2069
tt1177930	7.4	23
tt1178142	7.2	6
tt1178390	7.1	27
tt1178989	8.8	29
tt1179791	5.8	202
tt1181343	8.4	26
tt1182252	6.2	6
tt1182344	6.3	16
tt1183214	4.9	7
tt1183352	7.6	69
tt1183736	7.3	10
tt1185255	7.9	11
tt1185366	7.6	8
tt1185950	8.2	226
tt1188369	5.7	7
tt1189411	7.7	353
tt1189423	9.4	1020
tt1189935	4.8	12
tt1190862	6.7	9
tt1190947	6.8	8
tt1190955	7.9	7
tt1193085	7.9	8
tt1193098	8.8	5
tt1193113	6.6	7
tt1193844	8.8	6
tt1194110	8.5	51
tt1194729	7.6	5
tt1195355	7.7	19
tt1196339	5.7	18037
tt1196855	9.0	6
tt1197329	6.2	44
tt1197528	7.8	487
tt1198652	8.1	45
tt1198823	7.1	10
tt1199976	8.0	6
tt1200805	8.5	6
tt1201397	7.7	19
tt1201410	7.9	18
tt1202537	8.1	17
tt1202586	7.0	13
tt1202978	7.3	12
tt1204792	6.6	36
tt1204828	5.5	295
tt1205428	5.4	19
tt1205968	8.5	6
tt1206087	5.4	41
tt1207009	8.0	9
tt1207748	6.6	5
tt1207810	7.4	121
tt1208208	7.0	5
tt1209070	6.8	75
tt1210255	8.2	6
tt1210288	7.9	14
tt1210844	6.7	129
tt1211984	7.8	22
tt1212072	6.2	26
tt1212416	2.1	12
tt1212905	5.0	6
tt1212967	7.1	14
tt1213764	6.1	148
tt1213775	4.7	12
tt1213825	5.7	1235
tt1213904	5.4	29
tt1213921	6.6	255
tt1214118	6.4	66
tt1214252	6.7	18
tt1214962	6.2	41970
tt1215248	6.6	8
tt1215413	7.2	6
tt1216625	8.7	288
tt1217282	8.1	71
tt1217553	7.6	306
tt1217567	8.8	12
tt1217595	1.7	129
tt1217735	6.8	13
tt1217943	7.2	6
tt1218962	8.6	268
tt1220975	8.6	17
tt1221782	7.4	52
tt1222229	8.3	29
tt1223452	7.2	6
tt1223764	7.2	25
tt1223890	6.5	6
tt1224277	6.7	120
tt1224959	5.7	7
tt1225435	7.1	13
tt1226250	7.3	7
tt1226403	8.6	13
tt1226971	7.5	6
tt1227554	9.0	10
tt1228312	7.5	13
tt1228843	8.5	6
tt1228906	6.8	17
tt1230569	7.4	288
tt1230582	7.2	29
tt1230705	7.1	9
tt1230708	7.1	9
tt1231547	8.5	24
tt1231838	6.8	10
tt1232244	8.7	10210
tt1232985	5.7	11
tt1232989	5.7	11
tt1233851	5.8	19
tt1234021	7.2	8
tt1235136	6.6	29
tt1235409	8.2	5
tt1235700	9.4	8
tt1236322	9.6	5
tt1236413	5.0	10
tt1237096	6.6	30
tt1238545	7.7	59
tt1238881	8.2	22
tt1238994	8.3	6
tt1239014	6.8	15
tt1239016	8.0	6
tt1240049	7.7	21
tt1241316	5.9	3834
tt1242782	4.8	1962
tt1243441	4.2	24
tt1243458	6.9	31
tt1244387	7.4	334
tt1245090	7.4	21
tt1245602	6.4	26
tt1245660	5.2	68
tt1245701	7.0	80
tt1245771	6.7	426
tt1245956	6.8	6
tt1245989	8.4	5
tt1247223	7.4	7
tt1247440	7.9	50
tt1247644	6.2	1269
tt1248721	7.8	325
tt1248922	6.7	103
tt1250034	4.8	23
tt1251615	8.4	7
tt1251727	4.7	68
tt1252642	7.0	6
tt1255126	6.5	6
tt1255964	8.0	23
tt1256058	7.6	167
tt1256171	8.4	2051
tt1256184	8.7	2157
tt1256223	7.7	19
tt1256336	7.5	143
tt1256797	7.6	11
tt1256844	6.2	9
tt1257776	7.6	17
tt1258185	6.6	14
tt1259401	8.3	31
tt1260358	9.3	9
tt1260364	6.8	25
tt1260393	7.0	5
tt1260560	5.2	5
tt1260706	6.4	7
tt1261706	8.4	1488
tt1262758	7.9	35
tt1263280	8.5	819
tt1263515	6.0	12
tt1264036	6.5	22
tt1264152	7.0	9
tt1264782	7.4	5
tt1266011	7.7	20
tt1266825	7.7	74
tt1267039	8.1	615
tt1267327	6.8	84
tt1267601	5.5	8
tt1268229	6.4	12
tt1268727	9.1	2027
tt1268950	8.6	10
tt1269383	6.9	10
tt1269818	7.7	10
tt1272181	7.6	8
tt1272643	7.9	16
tt1275472	7.3	504
tt1275825	3.6	14
tt1276620	6.7	15
tt1277005	6.4	5
tt1277189	4.8	11
tt1277710	8.0	6
tt1278070	5.6	82
tt1278149	6.7	7
tt1278381	7.1	17
tt1278573	6.0	7
tt1279134	7.8	9
tt1280062	7.1	24
tt1280108	8.0	506
tt1280124	8.5	11
tt1280143	8.5	11
tt1280368	8.9	205
tt1281295	7.4	9
tt1281856	6.2	13
tt1283954	6.7	7
tt1285559	4.7	6
tt1287369	7.6	5
tt1287429	6.5	12
tt1288422	3.9	14
tt1289097	6.6	24
tt1289330	5.5	11
tt1289781	8.8	5
tt1290074	6.6	5
tt1290253	7.9	9
tt1290365	8.8	5
tt1290376	7.6	18
tt1290408	8.1	16
tt1290471	2.8	1725
tt1290478	3.7	12
tt1290622	5.6	5
tt1291351	7.4	52
tt1291989	7.2	5
tt1292832	7.1	9
tt1294052	6.6	84
tt1294188	6.3	9
tt1295075	6.1	119
tt1296057	7.6	8
tt1297441	7.8	91
tt1297464	7.9	14
tt1298472	7.3	17
tt1298481	6.5	16
tt1299155	7.5	6
tt1299347	3.2	81
tt1300589	8.5	6
tt1301628	7.7	6
tt1302153	6.4	5
tt1302321	6.3	15
tt1302556	5.2	5
tt1303409	7.4	5
tt1304004	5.0	6
tt1304010	4.7	6
tt1304023	4.7	6
tt1305818	7.4	43
tt1305996	7.5	13
tt1306174	5.0	6
tt1307122	7.8	20
tt1308012	6.9	13
tt1308056	9.2	5
tt1308143	5.1	27
tt1308643	5.7	6
tt1308724	4.6	24
tt1309078	6.9	25
tt1309749	7.1	175
tt1310604	8.3	7
tt1312235	6.9	16
tt1313067	7.4	15
tt1314111	7.5	6
tt1314193	7.7	188
tt1315177	5.9	28
tt1315967	8.6	7
tt1316073	7.5	20
tt1316986	5.5	8
tt1318033	7.2	17
tt1318688	8.6	40
tt1318767	8.1	7
tt1319167	5.2	6
tt1319603	7.1	75
tt1320378	6.5	132
tt1320672	5.7	7
tt1321317	7.8	21
tt1323937	4.3	7
tt1324078	3.4	332
tt1326189	6.7	12
tt1326485	7.4	24
tt1326726	7.6	18
tt1327005	6.8	6
tt1327720	5.7	64
tt1328624	7.5	17
tt1328968	6.1	62
tt1329126	7.1	16
tt1329231	4.6	491
tt1329392	7.9	16
tt1329663	7.8	1067
tt1329676	6.2	988
tt1331511	6.7	11
tt1332034	8.6	5
tt1332121	7.2	35
tt1332837	9.4	14
tt1333039	5.5	13
tt1333665	8.1	37
tt1334943	7.9	58
tt1335782	7.0	5
tt1336704	7.4	24
tt1336797	7.1	10
tt1336935	8.2	88
tt1337027	6.8	9
tt1337535	5.6	40
tt1337562	7.3	7
tt1337676	6.4	10
tt1338549	2.9	8
tt1339040	5.5	23
tt1339044	7.1	9
tt1339071	5.2	425
tt1339185	6.8	22
tt1339515	6.2	30
tt1340014	8.5	68
tt1340316	8.2	14
tt1340491	8.3	11
tt1340761	4.4	218
tt1340991	6.9	14
tt1342145	7.2	17
tt1342238	5.5	12
tt1342823	7.4	7
tt1344240	2.1	7
tt1344876	9.3	11
tt1345752	7.3	10
